sub,trial,time,numtargs,size,targchar,targcol,stim,resp,corr,rt1,rt2
9,1,3411,0,10,O,white,CoQoCQoCQo,0,1,3328,1657
9,2,9231,0,10,O,white,CQoQoCQoCo,3,0,924,14583
9,3,25597,1,10,O,white,OQCoCoQCoQ,0,1,5799,3601
9,4,35847,1,10,O,green,OoCQoQCoCQ,0,1,6541,5674
9,5,48897,0,10,O,white,QCoQoCoQCQ,0,1,6172,611
9,6,56528,1,10,O,green,OoCQoCQoCQ,1,1,1717,888
9,7,59990,1,10,O,white,OCoQoCQoCQ,1,1,2626,760
9,8,64223,0,10,O,green,CoQCoQoCQo,0,1,1491,1256
9,9,67840,0,10,O,white,CoQoCQoCQC,3,0,12565,4965
9,10,86206,1,10,O,green,OoQCoQCQoC,1,1,3762,873
9,11,91677,0,10,O,green,QCoCQoQCoQ,0,1,2764,1941
9,12,97233,0,10,O,green,QCoCQoQCoC,0,1,9092,9253
9,13,116415,1,10,O,white,OQoCoCQCoQ,1,1,4035,2903
9,14,124227,0,10,O,white,QoCQoCQCoQ,0,1,17324,4650
9,15,147059,0,10,O,white,CQoCoQoCQC,3,0,5305,1714
9,16,154913,0,10,O,white,QoCoQCQoCo,1,0,2572,8308
9,17,166652,0,10,O,green,CoQoCQoCQo,10,0,2791,1612
9,18,171905,0,10,O,green,oCQoCQoCQC,2,0,2219,1834
9,19,176794,1,10,O,white,OQCoQoCQoC,0,1,7068,1905
9,20,186615,1,10,O,green,OoQCoCQCoQ,0,1,1277,3054
9,21,191782,1,10,O,white,OoCQoCQoQC,4,0,1783,1216
9,22,195618,1,10,O,green,OoQCoQCoCQ,1,1,1210,874
9,23,198537,0,10,O,green,CoQoCQCQoQ,0,1,3860,1453
9,24,204697,1,10,O,white,OQoCoQCQCo,0,1,1215,2036
9,25,208785,0,10,O,green,oQCoQCQoCo,6,0,3660,3669
9,26,216973,1,10,O,green,OoQCoQCQCo,0,1,6983,1313
9,27,226116,1,10,O,white,OoQCoCQCoQ,0,1,4822,2343
9,28,234130,1,10,O,green,OoCQCoQCoQ,1,1,2088,1118
9,29,238172,0,10,O,green,CQoQCoCQoC,7,0,3950,939
9,30,243911,0,10,O,green,QCoQCoQoCo,0,1,1530,13640
